,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,survey,filename,order_in_survey,Duration,Min_Pitch,Max_Pitch,Mean_Pitch,SD_Pitch,Median_Pitch,MAS_F0,VCD2TOT_Frames,Min_Intensity,Max_Intensity,Mean_Intensity,SD_Intensity,Median_Intensity,Jitter,Shimmer,HNR,file_order,num_word,speaking_rate,trustworthy,natural,boring,empathetic,humor,engaging,follow,gender,pitch,intensity,rate,flesch_score
49,49,49,49,49,2.0,7_F_intensity_x-soft_pitch_low_rate_fast.wav,27.0,3.8900226757369616,88.86994442059958,175.96857292068674,126.51651765790028,18.050845857181542,122.54939156513376,225.202390440545,0.5673575129533679,-323.48482685832147,74.01144200660431,65.55801794537513,86.78710730552042,65.17829155658424,0.0287848369527035,0.0928385656643964,10.405102069741025,7,21,323.9055668901195,0.6540448295381396,0.4164838194670361,-1.13512531132068,-0.3092415309278082,0.0601893944433892,0.527782443633558,0.6106828450467573,F,low,x-soft,fast,95.17
50,50,50,50,50,3.0,8_M_intensity_medium_pitch_low_rate_medium.wav,1.0,5.561859410430839,74.8910319130675,539.0718613257765,96.76812960598603,65.76613650580626,83.26993801757389,263.63822573467843,0.3200723327305605,-325.0123126900147,75.95138662668039,68.61648564114459,96.6842730717655,66.38309819589094,0.0454414822730696,0.1302941118888671,4.250044511290872,8,19,204.967424718075,0.3256687222338717,0.3907641005992605,-0.2341848651302372,-0.8926388610102777,-0.2509462146058104,0.6465150454361053,0.7995237076675854,M,low,medium,medium,82.31
51,51,51,51,51,3.0,8_M_intensity_medium_pitch_high_rate_fast.wav,2.0,4.987165532879819,76.3217566172202,184.03984498295225,121.593036087067,18.51042616665744,118.75028937112371,302.4333501131357,0.5535353535353535,-325.55594130312954,78.27156648343309,70.51715006483852,101.16183281419056,68.1767271863543,0.0354247559006672,0.1300914215949617,8.609382112311348,8,19,228.5867578455355,0.5939370593561945,-0.0645169365238458,-1.0246598853766933,-0.366205889496653,-0.1816068790503265,0.2730907361539608,-0.0459429882132384,M,high,medium,fast,82.31
52,52,52,52,52,3.0,2_F_intensity_medium_pitch_medium_rate_fast.wav,3.0,2.636145124716553,105.82349501178548,198.5924771734391,150.26575355886428,22.64735765046788,147.4232612073808,272.5464915036143,0.6923076923076923,50.77885370629537,76.57256590161883,71.13833107812152,5.045686479719036,70.49205537970806,0.0287040864203377,0.0871427306188033,9.707774804363003,2,10,227.6050716534485,0.5981633477456858,0.2271527280179985,-0.6764495023491047,-0.3178541918062335,0.5647604006958054,0.82051134553265,-0.2676898952807798,F,medium,medium,fast,52.87
53,53,53,53,53,3.0,6_F_intensity_x-loud_pitch_low_rate_medium.wav,4.0,6.42390022675737,89.37400610641488,193.27733598550185,123.67969715887064,19.041728841724904,121.59826755562388,202.35492553361712,0.6134585289514867,-324.48890898690075,80.61208869967683,72.87132689395705,65.43871537277407,71.90290996500403,0.0246598032523756,0.0901772804663766,11.468997523522455,6,19,177.46228299928694,0.7827623581920123,0.3931777901537175,0.0383274291821806,-0.4814655643874954,-0.1816068790503265,0.1410697117875451,0.4786773844653519,F,low,x-loud,medium,62.34
54,54,54,54,54,3.0,2_M_intensity_x-loud_pitch_medium_rate_medium.wav,5.0,3.027981859410431,75.17474894087238,143.99789691428285,95.46197199558048,12.836327379708488,94.87978056541968,182.6126176343604,0.6789297658862876,51.63536011131307,81.43131796588203,75.66482420821656,5.544481921592839,75.06324796925104,0.0257932739584694,0.0941534703179732,8.217977928643997,2,10,198.15178156873907,0.4786773844653519,0.0717303762320612,-0.4039548768372907,-0.366205889496653,-0.1840205686047836,0.5939370593561945,-0.2491159469701723,M,medium,x-loud,medium,52.87
55,55,55,55,55,3.0,2_M_intensity_x-loud_pitch_low_rate_slow.wav,6.0,3.759410430839002,74.90102808419475,128.91071877266592,83.52716815948739,10.078183786432032,80.15926165489951,87.9673703550906,0.3629032258064516,44.40571440552985,79.78602897620307,74.1317596160326,5.928383831266005,73.68682487677717,0.0250949929865748,0.0881186080613494,3.5608990992317,2,10,159.5994933349418,0.1434834013420023,0.4141654280187821,0.1875911418423264,-0.8610485127954313,0.0215660797066074,0.4093380489098679,-0.1104549446598082,M,low,x-loud,slow,52.87
56,56,56,56,56,3.0,8_F_intensity_x-soft_pitch_low_rate_fast.wav,7.0,5.091655328798186,85.38984526199309,461.8811146123454,130.3898981326397,34.87553213901225,125.30722239397022,300.940443576908,0.5296442687747036,-324.2373547687755,72.84293730100072,65.09440917435924,96.57941610923255,63.184550017432215,0.0284591058523789,0.0983909511899484,10.270539241560035,8,19,223.89575224234216,1.1413576687348836,0.5671740902502624,-0.3388418296712981,-0.2442885678612581,0.1851774522878693,0.31506601188409,0.1620573496526098,F,low,x-soft,fast,82.31
57,57,57,57,57,3.0,4_M_intensity_medium_pitch_high_rate_medium.wav,8.0,3.7332879818594105,76.01403244202201,181.9777309689681,123.96309451410622,20.70321777137706,125.99520431907332,258.449824461649,0.6432432432432432,-1.831276331306923,79.2280735586724,71.52407219058395,15.088233860768886,69.73717055744038,0.0259089405131121,0.0878627317826191,10.047668242697616,4,13,208.9311094644007,0.2611567657873019,-0.5210271505631675,-0.4832781632225297,0.0239797692610645,0.005405820950457,-0.1314425825248728,0.5963507489106515,M,high,medium,medium,76.22
58,58,58,58,58,3.0,4_M_intensity_medium_pitch_high_rate_fast.wav,9.0,3.001859410430839,78.62520746576887,181.34650480062632,124.7376543148634,20.302283354778936,126.05771530534928,282.5838978604702,0.632996632996633,-1.7857973770588451,78.77052431632164,71.4795858335026,16.010847023154724,69.8963627990419,0.0306893585389707,0.1085116396735872,9.385279603456516,4,13,259.83895091477694,0.8037499960570769,0.2247390384635414,-0.2257146195506506,-0.5024532022525601,0.5437727628307407,0.7995237076675854,-0.0435292986587812,M,high,medium,fast,76.22
59,59,59,59,59,3.0,6_M_intensity_x-loud_pitch_low_rate_slow.wav,10.0,7.834512471655329,74.50201595756207,123.07027066613406,86.7284347311961,11.209822696523034,84.21518471843206,75.27494526630669,0.2769230769230769,-323.4402545769996,81.09616997473728,73.6482595514901,59.40974236462338,72.53715855930511,0.0274205280973502,0.0844968036694657,3.475350317127696,6,19,145.5100115194702,0.6675026833011698,0.2964920635734825,-0.1356688709143641,-0.108041255105351,-0.202594516915391,0.481091074019809,0.82051134553265,M,low,x-loud,slow,62.34
60,60,60,60,60,3.0,6_M_intensity_x-soft_pitch_high_rate_medium.wav,11.0,6.397777777777778,75.90865881243536,193.30950612675747,119.90329639074992,20.371228488985327,115.7730206290978,255.9835729190649,0.6179245283018868,-322.37516862430977,75.44417654821251,67.59070078373401,64.15361420468348,66.47012508136153,0.0273960239969798,0.0912771289120765,10.367908001475644,6,19,178.1868704411254,0.0555701174759107,-0.3154405022517764,-0.8214869266197592,-0.7038135621744598,-0.366205889496653,0.4786773844653519,-0.0621032469693887,M,high,x-soft,medium,62.34
61,61,61,61,61,3.0,1_M_intensity_medium_pitch_high_rate_slow.wav,13.0,7.076961451247166,66.177225607096,550.3042199472178,134.96938441516554,56.490471550423976,127.972306939762,508.1261668772599,0.5426136363636364,-323.24395389712186,77.90303895137951,71.0156293671653,61.67380490743797,68.2596155221255,0.0331724776155018,0.0847866250862944,10.030875919284234,1,20,169.56429793587827,0.8019373972220427,-0.0411156091043241,-1.2302465336880843,-0.1840205686047836,0.002992131396,0.4786773844653519,0.4829036728548433,M,high,medium,slow,62.34
62,62,62,62,62,3.0,10_M_intensity_medium_pitch_high_rate_medium.wav,14.0,4.43859410430839,84.48988171763958,496.8890962702323,126.52756480389738,41.12206769307892,120.21968572494382,460.28262514383584,0.6613636363636364,-2.4379982452680946,78.1655983037238,71.48489300743405,19.221525224338848,69.93891418026094,0.0346429889152368,0.0973001680639183,9.972979427985978,10,16,216.2847012904742,0.6675026833011698,0.6842640327767431,-0.1648455295747533,-0.1791931894958694,-0.774965496564978,0.4972513327759594,0.1410697117875451,M,high,medium,medium,57.27
63,63,63,63,63,3.0,3_M_intensity_medium_pitch_low_rate_slow.wav,15.0,9.088390022675735,74.2585344022545,589.7994553689475,111.77987370775124,103.73847509597142,84.45866376659895,236.7318081897893,0.3370165745856354,-320.7419905378486,77.34205213825877,68.79033956294502,54.45381842753883,65.77933684526523,0.0316731666255166,0.1051413418834592,6.422618959967056,3,24,158.44390441070067,0.1918174302318179,-0.3637921999421959,-1.0264724842117274,-0.1128686342142653,-0.6578755540384973,-0.0179955064690645,0.208578779707391,M,low,medium,slow,86.2
64,64,64,64,64,3.0,9_F_intensity_x-loud_pitch_low_rate_medium.wav,16.0,5.196145124716553,84.31718555110274,220.3941176920801,121.46859870706092,20.873794520500244,120.70557158643386,224.4166074101324,0.6027131782945736,-324.9246969350481,80.19241770545737,72.73129849095557,72.06590413829102,70.51623650497137,0.0301306301240442,0.0971622980368473,11.780551285526212,9,19,219.39341042984947,0.2271527280179985,-0.6344742266189758,-0.3346155412818067,0.1094793635726989,0.4285130879398983,0.3907641005992605,-0.5402021895931978,F,low,x-loud,medium,96.52
65,65,65,65,65,3.0,7_M_intensity_medium_pitch_low_rate_slow.wav,17.0,5.744716553287982,75.00432558119199,111.18627091411832,86.53546183294908,9.395027418546626,82.92601043664885,64.22115366960809,0.3309982486865149,-324.86647803711986,76.02925572727939,69.04367184258146,73.16571709851756,67.95177574540762,0.0271920449400082,0.0936317398714736,5.199593033567732,7,21,219.33197022207136,0.6842640327767431,0.4829036728548433,-0.7248012000395243,-0.1290288929704157,-0.9112128093208852,0.984122718113912,-0.2701035848352369,M,low,medium,slow,95.17
66,66,66,66,66,3.0,3_M_intensity_medium_pitch_low_rate_fast.wav,18.0,5.875328798185941,75.42609973940338,580.6485017948877,116.49486472403764,110.12538295703575,85.33426843478279,327.59245602479984,0.3013698630136986,-320.809119942309,76.82861159187156,68.35869726796005,69.40919468598808,65.50250608014761,0.0408954619662546,0.1360176837190188,5.311154776232157,3,24,245.09266620867456,0.7995237076675854,-0.8376471853759095,-0.0225416607937166,0.0215660797066074,0.4093380489098679,-0.4732765435921708,0.208578779707391,M,low,medium,fast,86.2
67,67,67,67,67,3.0,7_M_intensity_medium_pitch_high_rate_slow.wav,19.0,5.744716553287982,81.81792712615955,181.33832813256703,125.47983674918116,19.84878772211337,124.32456530420669,235.3188725298561,0.5376532399299475,-325.4732290774008,77.85587842321938,70.56224850465901,73.40444696382961,69.1755267846882,0.029742450577476,0.0775788488578336,10.18132082424918,7,21,219.33197022207136,0.8019373972220427,-0.2442885678612581,-1.5510928568903175,-0.1606192411852619,0.1535871040730231,0.7995237076675854,-0.0411156091043241,M,high,medium,slow,95.17
68,68,68,68,68,3.0,5_M_intensity_x-soft_pitch_high_rate_slow.wav,20.0,4.961043083900226,75.74547119277678,176.02695942444677,119.23844532325612,17.957389174187036,115.8306683240915,212.93666156369457,0.7221095334685599,-18.278026856514906,72.34324650611207,67.59396191065352,15.61446964043144,67.44137851213605,0.0261266195963687,0.0671924561392398,12.118228946216236,5,17,205.60192337578047,0.1708297923667533,-0.0155818169146074,-0.1462715812641458,-0.366205889496653,0.0239797692610645,0.0531564279214537,0.0909054152620914,M,high,x-soft,slow,73.17
69,69,69,69,69,3.0,9_M_intensity_x-soft_pitch_low_rate_medium.wav,22.0,4.830430839002267,74.95610115274084,146.17890495871924,89.82940905750928,12.160139946723303,87.28804296356516,131.51688680712255,0.3604166666666666,-324.7345628130432,72.93668664439012,65.26235770279182,72.82083842714043,60.89988138390582,0.0406139566930752,0.1406909960747008,5.597753896935822,9,19,236.00379303546117,-0.2442885678612581,-0.3136279034167422,0.0215660797066074,-0.1170949226037566,-0.8424745644848238,0.2587430762328447,-0.1122675434948424,M,low,x-soft,medium,96.52
70,70,70,70,70,3.0,5_M_intensity_medium_pitch_low_rate_slow.wav,23.0,4.961043083900226,74.92877776848341,217.64333539110663,88.81872593488336,22.608623394807434,82.41068579022902,144.86697653065622,0.3427991886409736,-2.4750434416100644,74.09947919212085,69.97537138065505,14.19629060772973,69.64321755303291,0.0305486789266558,0.0911092764037021,3.5041794509412387,5,17,205.60192337578047,-0.299280243495626,-0.4982269138630687,0.1869900511229037,0.3907641005992605,0.0675040878425698,-0.4522889057271063,0.2271527280179985,M,low,medium,slow,73.17
71,71,71,71,71,3.0,9_M_intensity_x-soft_pitch_high_rate_medium.wav,24.0,5.14390022675737,79.56149973943538,186.0187008546624,125.7711796022301,21.340633330495525,125.15125675061952,249.28956182059505,0.5499021526418787,-325.58068167822097,73.67155440060296,66.22076308578221,75.3659782809664,63.07974125381382,0.0332203509475891,0.1032297958604859,9.7234881712624,9,19,221.62171693571847,0.5939370593561945,-0.4522889057271063,-1.0246598853766933,-0.1816068790503265,-0.366205889496653,0.0699177773970269,0.4409283971247141,M,high,x-soft,medium,96.52
72,72,72,72,72,3.0,3_F_intensity_medium_pitch_high_rate_medium.wav,25.0,7.756145124716554,77.40643147425457,295.0469216172717,197.23602177380607,35.926593395401525,189.06797886090564,369.287290078892,0.5479274611398963,-324.80318485348374,78.13026786455733,70.6336033104946,68.08831750518239,68.34823242346829,0.0272064813926106,0.0686249854212388,11.0891187398578,3,24,185.65923881583177,-0.1314425825248728,-0.5024532022525601,-0.6596881528735314,-0.8610485127954313,-0.5717925378080441,0.2061650901529339,0.3907641005992605,F,high,medium,medium,86.2
73,73,73,73,73,3.0,10_F_intensity_x-loud_pitch_medium_rate_fast.wav,26.0,3.7332879818594105,76.06535381251335,227.64950332904448,158.18065159738762,26.472671190888693,154.02762563269428,386.7163602373464,0.6945945945945946,0.595852788904183,82.71682864717332,75.15627444337342,20.407078650469675,73.80383019151583,0.0308599621479306,0.0975802352274723,11.850912036385257,10,16,257.1459808792624,0.5963507489106515,-0.8400608749303669,-0.1128686342142653,0.7325980616665586,0.3567600628299571,0.5963507489106515,0.208578779707391,F,medium,x-loud,fast,57.27
74,74,74,74,74,3.0,1_F_intensity_medium_pitch_high_rate_medium.wav,27.0,6.084308390022676,132.3209623990426,333.32385586784625,195.6850447594936,35.47653164038768,188.3179663276079,383.3162009467975,0.6,-326.8500274223384,78.12412737022018,70.81574375878438,71.80316902247773,69.34969861751667,0.0234016366244444,0.0690184773473775,11.809172268971563,1,20,197.22866151357715,0.2730907361539608,0.2563293866783876,-0.8400608749303669,-0.5024532022525601,0.1560007936274802,0.0531564279214537,-0.0435292986587812,F,high,medium,medium,62.34
75,75,75,75,75,4.0,1_F_intensity_x-soft_pitch_low_rate_fast.wav,1.0,4.830430839002267,93.45385753806882,215.0814157860285,126.72654790232644,22.66109325335811,122.09516375117424,264.35583129628486,0.5520833333333334,-323.9951750311308,73.55657985372191,65.26432532359755,79.07876265558224,64.15722092474279,0.0323361029738588,0.0957794294751335,9.717613793736524,1,20,248.4250453004854,0.3248048011058103,0.7797464671482273,-0.9032320562964132,-0.544367727615709,-0.5290903914743417,0.7210089525112406,0.9095053971288012,F,low,x-soft,fast,62.34
76,76,76,76,76,4.0,5_F_intensity_x-soft_pitch_low_rate_slow.wav,2.0,5.1177777777777775,88.295051972133,170.6179708583775,122.92976763572013,17.011608423765402,122.71239113280652,190.1387457801364,0.7519685039370079,-11.663515587532268,72.83630792425701,65.93758038199753,14.591453463613815,66.00103718020867,0.0215820747687718,0.0715263755788288,13.770468795002634,5,17,199.30525401650024,-0.3711995437798884,-0.2317129525629287,-0.4516613708925843,-0.0059276098610144,-0.8818343643841526,0.4952236098093263,0.5787729861619765,F,low,x-soft,slow,73.17
77,77,77,77,77,4.0,7_F_intensity_medium_pitch_high_rate_fast.wav,3.0,4.020634920634921,80.29336265180137,280.675144980334,196.42288088135612,29.582516295733047,192.1062790630735,440.37906709766,0.6240601503759399,-322.3750294900765,78.57500826124888,71.1737234030729,87.05204343995842,70.65001184028156,0.0292630890459008,0.0887024044806142,11.49006163652987,7,21,313.3833399131465,0.3682649796014295,-0.5009584737604623,-0.593948261882221,-0.5878279061113282,-0.1610181577827904,0.7210089525112406,0.4517634313137071,F,high,medium,fast,95.17
78,78,78,78,78,4.0,8_M_intensity_medium_pitch_low_rate_fast.wav,4.0,4.6998185941043085,74.99334889746306,538.1757062339361,132.32010889590143,132.4281084777289,83.39110917135265,515.299771522615,0.3090128755364807,-323.7227845559857,76.32314383808537,68.46212034373917,105.42859738166536,66.5594640851198,0.0491104887174886,0.1610538647264242,3.664395275390173,8,19,242.5625536760236,-0.4394206593507984,-0.2345132523356058,-0.1977441104767907,-0.219755672419777,-0.6279171039683591,0.4952236098093263,-0.1855033989350049,M,low,medium,fast,82.31
79,79,79,79,79,4.0,8_M_intensity_x-loud_pitch_low_rate_medium.wav,5.0,5.561859410430839,74.88994702528227,537.638514974622,96.95373212231756,66.19272307634002,83.31059859850487,261.7122618095641,0.3146473779385171,-325.0542754745203,80.08598731932788,72.09450395696747,97.61522240906606,69.30192938311896,0.0435860018450188,0.1416397125221742,4.506618204488642,8,19,204.967424718075,0.6402598759312677,0.3682649796014295,-0.7175359114515295,0.0928991026330031,-0.6560490216822383,0.1825179101161735,0.4517634313137071,M,low,x-loud,medium,82.31
80,80,80,80,80,4.0,2_F_intensity_medium_pitch_high_rate_fast.wav,6.0,2.688390022675737,121.1680091152887,247.2438528107953,186.6059298597397,28.688004994025373,183.68593084824803,368.9384611674706,0.7132075471698113,49.58086808067926,76.88984798498666,71.53240977471782,5.264816435138727,70.80994442949101,0.0270127836040029,0.0810887321418402,10.752772049701234,2,10,223.1819025287201,0.0555592799082767,0.4116742334566762,-1.3609740221115072,-0.7147865363192251,-0.1610181577827904,0.7210089525112406,1.1787509183263347,F,high,medium,fast,52.87
81,81,81,81,81,4.0,2_M_intensity_x-soft_pitch_high_rate_medium.wav,7.0,3.001859410430839,76.42743515470168,180.86805971286623,115.7265813288538,19.085159432201515,117.76064757126996,261.3507834468495,0.7205387205387206,41.79064153327041,74.87823625459372,67.78753468939217,5.8368940371753935,66.8328904561405,0.0275059841714222,0.0849843645316279,9.132488770789491,2,10,199.87611608829,0.3248048011058103,0.7424575690638735,-1.503260913101144,-1.271355214628337,-0.6560490216822383,0.9095053971288012,0.7210089525112406,M,high,x-soft,medium,52.87
82,82,82,82,82,4.0,2_M_intensity_medium_pitch_high_rate_fast.wav,8.0,2.4271655328798185,76.20803883520979,179.58837115350067,116.38570824927127,18.778674812477565,117.69367602659608,284.06150739983565,0.7071129707112971,52.03194323675509,77.7109690850004,71.70345397794395,5.181264317914512,70.8680334359294,0.0309662812508228,0.0923638493658074,7.988570222565993,2,10,247.2019282871504,0.1391086562609269,0.1424796368995152,-0.4516613708925843,-0.0927970422118803,-0.754875734176256,0.5353128076663572,0.2259780886117928,M,high,medium,fast,52.87
83,83,83,83,83,4.0,8_F_intensity_x-loud_pitch_low_rate_medium.wav,9.0,6.110430839002268,82.31975710613554,462.055208587492,130.5610929178935,37.04933205969405,125.66812743056742,285.89366232712325,0.5674342105263158,-324.86461980542924,79.65948615174455,73.08586247163736,91.24629112951,71.07336715354134,0.0268485637310678,0.0891230622869347,11.070856703611266,8,19,186.5662225850744,0.1978461708979135,0.5567614242189901,-0.2659652260477009,-0.5471680273883861,-0.6560490216822383,0.7210089525112406,0.7210089525112406,F,low,x-loud,medium,82.31
84,84,84,84,84,4.0,4_M_intensity_medium_pitch_low_rate_fast.wav,10.0,2.7667573696145125,75.30963490307195,116.7999990396372,87.63141543624883,9.17766961020927,85.28147291206028,95.14327682874948,0.3809523809523809,-2.718484864438005,76.37767221073514,69.58576162161769,16.11953437723816,68.762279817148,0.030589363425794,0.1122869225065298,4.537768317054916,4,13,281.91846837248187,0.4517634313137071,0.4579347117249726,-0.8659431582120594,-0.0955973419845574,-0.6560490216822383,0.7210089525112406,0.8259560207761509,M,low,medium,fast,76.22
85,85,85,85,85,4.0,4_M_intensity_medium_pitch_medium_rate_slow.wav,11.0,4.464716553287982,75.45095016290107,145.92146752896215,102.61050783624437,14.852376508006554,102.6885530302484,175.64488786976898,0.5936794582392777,-4.590183233788167,78.30195165524573,71.50269571070777,14.547952674096427,70.56830848072136,0.0246592845228804,0.079644253741119,10.78683993150365,4,13,174.70313976048024,0.0555592799082767,-0.1482145008506512,-1.135188679409593,-0.5505390080269743,-0.3868035004847047,0.4517634313137071,0.9095053971288012,M,medium,medium,slow,76.22
86,86,86,86,86,4.0,6_M_intensity_x-loud_pitch_high_rate_medium.wav,13.0,6.397777777777778,75.90230305016301,193.2229309925831,119.3882247343839,19.82202142481568,115.60901760163468,254.5563898079478,0.6069182389937107,-320.74526524987056,83.09518808204672,75.28716650519844,65.70456114842878,73.92418920328014,0.0277769212063603,0.0890044836960011,10.061585612264112,6,19,178.1868704411254,0.2660672864688237,0.4579347117249726,-0.2659652260477009,-0.3185823849137946,-0.8818343643841526,0.4952236098093263,0.7210089525112406,M,high,x-loud,medium,62.34
87,87,87,87,87,4.0,6_M_intensity_medium_pitch_low_rate_slow.wav,14.0,7.834512471655329,74.44922689388217,126.4391216668354,86.64351387180415,11.148769170870636,83.97122217080434,75.72120077769065,0.282051282051282,-323.1281693974357,77.01305042709639,69.68646353089528,58.72180931275934,68.96071176124671,0.0276768703746175,0.0846049742787628,3.3432516269387165,6,19,145.5100115194702,0.1424796368995152,-0.3152623289155788,-0.4669896316743243,-0.2779225061908525,-0.4483413148943685,0.4517634313137071,0.6809197546542098,M,low,medium,slow,62.34
88,88,88,88,88,4.0,1_M_intensity_x-soft_pitch_low_rate_medium.wav,15.0,5.43124716553288,74.73874348382857,547.2262848849924,106.42555409552696,84.73530017818634,90.08333530375262,317.04310723288023,0.3185185185185185,-320.0644622546077,75.04865250214014,66.05038668068359,69.28892380786293,63.63477458304518,0.0333681368018692,0.1152770836321551,6.245786271559678,1,20,220.9437286550489,0.0402819437669093,0.3309760815170758,-0.640157815510145,-0.8598228024411663,-0.8445454662997989,0.7210089525112406,0.990254473708774,M,low,x-soft,medium,62.34
89,89,89,89,89,4.0,10_M_intensity_x-soft_pitch_medium_rate_slow.wav,16.0,5.300634920634921,75.40752133820857,399.9795761454719,103.73120867068371,32.26402175361502,97.1755737370082,308.1999380424492,0.5882352941176471,-16.493298393801602,75.77207127864644,67.97983990841834,19.558084538209325,66.15419087814001,0.0328732842620905,0.0921646331316817,9.999811697789871,10,16,181.11037911001972,0.2660672864688237,0.3309760815170758,-0.3647919385417183,-0.5471680273883861,-0.470352876837355,0.9095053971288012,0.7210089525112406,M,medium,x-soft,slow,57.27
90,90,90,90,90,4.0,3_M_intensity_medium_pitch_medium_rate_slow.wav,17.0,8.931655328798186,74.92202921318986,588.9403501526076,121.33956496258382,90.37200446199432,102.69911350171252,295.42546186907725,0.4179775280898876,-320.7420849534027,79.56660218470402,70.35405310712957,60.60411360251042,66.86716839387789,0.0272845103497125,0.0921853520712621,8.069759043518815,3,24,161.22431363389407,0.1825179101161735,0.0775708418512631,-1.3609740221115072,-0.0521371634889381,-0.1610181577827904,0.6747484742429443,1.3209868846755992,M,medium,medium,slow,86.2
91,91,91,91,91,4.0,9_F_intensity_medium_pitch_medium_rate_medium.wav,18.0,5.352879818594104,102.60762152395309,220.7902683693056,150.31694158208992,23.27790951080411,149.77189940936464,256.08435272731447,0.6221804511278195,-322.3749825945485,77.80406366097168,70.43908148161508,76.42203809276492,68.26621632186156,0.0239784390963197,0.091003768063857,12.021487460230013,9,19,212.96947412120545,0.7210089525112406,0.1363083564882497,-1.1724775774939469,0.1363592811286223,-0.1610181577827904,0.8660452186331821,0.7210089525112406,F,medium,medium,medium,96.52
92,92,92,92,92,4.0,7_M_intensity_x-loud_pitch_high_rate_slow.wav,19.0,5.744716553287982,81.83310345291555,180.54281890419944,125.42761640046348,19.851167089476068,124.28825274928802,234.42287512365337,0.5341506129597198,-324.9923896650892,81.97031766765568,74.59650991043415,74.30972295336942,73.20700353042889,0.0297112054225298,0.0800446141039999,10.17009538724299,7,21,219.33197022207136,0.4517634313137071,0.5353128076663572,-0.9647698707060768,-0.544367727615709,-0.6560490216822383,0.7210089525112406,1.0952015419736845,M,high,x-loud,slow,95.17
93,93,93,93,93,4.0,5_M_intensity_medium_pitch_high_rate_medium.wav,20.0,4.020634920634921,75.59934462845655,176.29717640114316,118.01441629383852,18.25452031404481,115.52792307051445,257.2377016778234,0.7268170426065163,-2.13727216086958,76.35360730346221,71.61666284008257,15.65276309458893,71.39236134142584,0.0277961031277018,0.0787737649805581,11.15326043308783,5,17,253.69127516778525,-0.7086661805483321,-0.7576760339489331,-0.6273541585780057,-0.5290394668339691,-0.1328862400689112,0.2259780886117928,0.0837421222625285,M,high,medium,medium,73.17
94,94,94,94,94,4.0,9_M_intensity_medium_pitch_low_rate_slow.wav,22.0,6.2149206349206345,74.85537692740189,149.66743328865942,89.4860777793555,13.300848488001057,86.78203824844321,111.81093983538524,0.3705501618122977,-326.21396411009385,76.36641799728146,68.76463393084525,65.37817046049314,65.45977502708249,0.031401330999237,0.1194959319643,6.064634545370686,9,19,183.42953465801708,0.3095274649644429,0.0617305603195422,-0.7237071918627951,-0.3647919385417183,-0.6713263578236057,0.4517634313137071,0.4952236098093263,M,low,medium,slow,96.52
95,95,95,95,95,4.0,5_M_intensity_medium_pitch_medium_rate_medium.wav,23.0,4.020634920634921,75.61410728232988,141.55435690541535,96.26087130445886,12.291769271992854,93.25339893743605,180.77267509571257,0.6766917293233082,-2.247719211217658,75.7780481368327,71.61288130942314,15.599905178831465,71.14959726423075,0.0254372127386061,0.081808263181295,9.67940055857084,5,17,253.69127516778525,-0.2751731310585479,-0.2812934868294409,-0.8659431582120594,-0.5471680273883861,-0.4021317612664448,0.53251250789368,0.7644691310068599,M,medium,medium,medium,73.17
96,96,96,96,96,4.0,9_M_intensity_x-soft_pitch_medium_rate_medium.wav,24.0,5.14390022675737,75.08606206104378,148.74317366502095,103.05937316930536,15.45227904976369,101.04347450526564,193.0200209518074,0.5244618395303327,-325.7049243913527,74.67239030601219,66.47049466247512,71.15176948412949,63.44082429293577,0.0350173081370388,0.1234455340433561,9.179385957261394,9,19,221.62171693571847,0.2259780886117928,0.7238092522839178,-0.9032320562964132,0.0341615879960164,-0.6560490216822383,0.946794295213155,1.2160398164106885,M,medium,x-soft,medium,96.52
97,97,97,97,97,4.0,3_F_intensity_medium_pitch_medium_rate_medium.wav,25.0,7.7300226757369614,80.68171101153348,238.266048290184,157.99182820241822,29.377273983786576,151.50605854940332,245.9503499112286,0.5337662337662338,-325.0325218125332,79.61222075628548,70.56689835822516,64.89063841133871,68.33681216330655,0.0246825658372494,0.0814268698732827,10.121805353637171,3,24,186.2866462888757,0.0556102045486493,-0.3152623289155788,-0.154334856621544,0.0094006509207255,-0.4856302129787223,0.4952236098093263,0.0402819437669093,F,medium,medium,medium,86.2
98,98,98,98,98,4.0,1_F_intensity_medium_pitch_medium_rate_medium.wav,26.0,6.084308390022676,85.09412813571596,272.19792616039393,157.6236847105694,28.30686391372076,152.41263784514322,309.2308052694749,0.6033057851239669,-325.42892733862647,77.54920213192348,70.73405032345445,66.43574683676393,69.30301234480604,0.0236300001997024,0.086169732397265,10.888182643211682,1,20,197.22866151357715,0.4517634313137071,-0.2932507669725925,-0.640157815510145,-0.1328862400689112,-0.430263678980324,0.7210089525112406,0.906705097356124,F,medium,medium,medium,62.34
99,99,99,99,99,4.0,1_F_intensity_x-loud_pitch_high_rate_slow.wav,27.0,7.338185941043084,84.99713748339357,334.325850736193,195.83022758455303,35.829280861232284,188.7574778625793,361.87936099759895,0.6164383561643836,-321.49453995002705,82.10247537576181,74.89932377585772,63.03201260055148,73.17453539734994,0.0237912231035841,0.0635320686804849,12.4795093094434,1,20,163.52815391175906,0.2259780886117928,-0.3305396650569463,-0.0401798833457865,-0.4202093971804893,-0.6588493214549155,0.906705097356124,0.4952236098093263,F,high,x-loud,slow,62.34
